03/29/2017 11:16:12,0.19543362,4.203738,6.698391,0
03/29/2017 11:16:12,0.16477735,4.182662,6.6370783,0
03/29/2017 11:16:12,0.12837306,4.1807466,6.6025906,0
03/29/2017 11:16:12,0.11879298,4.2018223,6.6083384,0
03/29/2017 11:16:12,0.114960946,4.240143,6.585346,0
03/29/2017 11:16:12,0.086220704,4.255471,6.621751,0
03/29/2017 11:16:13,0.09196875,4.234395,6.660071,0
03/29/2017 11:16:13,0.15519728,4.2114024,6.675399,0
03/29/2017 11:16:13,0.19926563,4.2018223,6.6792307,0
03/29/2017 11:16:13,0.16669336,4.2209826,6.7060547,0
03/29/2017 11:16:13,0.14370118,4.240143,6.7367115,0
03/29/2017 11:16:13,0.14753321,4.226731,6.7673674,0
03/29/2017 11:16:13,0.13412109,4.2286468,6.700307,0
03/29/2017 11:16:13,0.10538087,4.2420588,6.6466584,0
03/29/2017 11:16:13,0.09005274,4.255471,6.6524067,0
03/29/2017 11:16:13,0.107296884,4.2497225,6.671567,0
03/29/2017 11:16:13,0.07855664,4.2190666,6.6677346,0
03/29/2017 11:16:13,0.114960946,4.2152343,6.692643,0
03/29/2017 11:16:13,0.14178516,4.2248144,6.6370783,0
03/29/2017 11:16:13,0.11112891,4.2190666,6.5489416,0
03/29/2017 11:16:13,0.109212905,4.2286468,6.5795984,0
03/29/2017 11:16:13,0.09005274,4.234395,6.6102543,0
03/29/2017 11:16:13,0.04023633,4.2324786,6.614086,0
03/29/2017 11:16:13,0.047900394,4.226731,6.6389947,0
03/29/2017 11:16:13,0.12262501,4.2707987,6.6543226,0
03/29/2017 11:16:13,0.074724615,4.255471,6.6064224,0
03/29/2017 11:16:13,0.08047266,4.2497225,6.587262,0
03/29/2017 11:16:13,0.13220508,4.2439747,6.6543226,0
03/29/2017 11:16:13,0.13028906,4.240143,6.8171835,0
03/29/2017 11:16:13,0.13603711,4.263135,6.775031,0
03/29/2017 11:16:13,0.107296884,4.259303,6.5738506,0
03/29/2017 11:16:13,0.09580079,4.274631,6.5566053,0
03/29/2017 11:16:13,0.13220508,4.284211,6.558522,0
03/29/2017 11:16:13,0.12645704,4.265051,6.6313305,0
03/29/2017 11:16:13,0.107296884,4.253555,6.6581545,0
03/29/2017 11:16:13,0.08047266,4.259303,6.616002,0
03/29/2017 11:16:13,0.08047266,4.251639,6.6064224,0
03/29/2017 11:16:13,0.15711328,4.272715,6.6332464,0
03/29/2017 11:16:13,0.13220508,4.291875,6.642826,0
03/29/2017 11:16:13,0.08430469,4.2937913,6.5719337,0
03/29/2017 11:16:13,0.09005274,4.2937913,6.6006746,0
03/29/2017 11:16:13,0.08238868,4.3052874,6.675399,0
03/29/2017 11:16:13,0.09580079,4.299539,6.700307,0
03/29/2017 11:16:13,0.10154883,4.291875,6.648575,0
03/29/2017 11:16:13,0.11112891,4.2937913,6.6102543,0
03/29/2017 11:16:13,0.19543362,4.3455234,6.7884436,0
03/29/2017 11:16:13,0.13220508,4.3416915,6.8420925,0
03/29/2017 11:16:13,0.07664063,4.3340273,6.6543226,0
03/29/2017 11:16:13,0.09388477,4.3225317,6.481881,0
03/29/2017 11:16:13,0.13603711,4.3014555,6.4742174,0
03/29/2017 11:16:13,0.10154883,4.2803793,6.6773148,0
03/29/2017 11:16:13,0.0728086,4.3014555,6.669651,0
03/29/2017 11:16:13,0.068976566,4.2937913,6.4742174,0
03/29/2017 11:16:13,0.109212905,4.295707,6.4473934,0
03/29/2017 11:16:13,0.11304493,4.295707,6.5508575,0
03/29/2017 11:16:13,0.07664063,4.3225317,6.5412774,0
03/29/2017 11:16:13,0.114960946,4.3359437,6.441645,0
03/29/2017 11:16:14,0.12262501,4.3263636,6.6313305,0
03/29/2017 11:16:14,0.04023633,4.3186994,6.7903595,0
03/29/2017 11:16:14,0.034488283,4.3244476,6.696475,0
03/29/2017 11:16:14,0.09580079,4.312951,6.5010414,0
03/29/2017 11:16:14,0.12262501,4.3072033,6.479965,0
03/29/2017 11:16:14,0.09771681,4.3359437,6.537446,0
03/29/2017 11:16:14,0.05939649,4.3225317,6.721383,0
03/29/2017 11:16:14,0.08813672,4.3052874,6.721383,0
03/29/2017 11:16:14,0.107296884,4.311035,6.6389947,0
03/29/2017 11:16:14,0.10346486,4.297623,6.6351624,0
03/29/2017 11:16:14,0.08813672,4.3206153,6.589178,0
03/29/2017 11:16:14,0.120708995,4.3282795,6.591094,0
03/29/2017 11:16:14,0.07855664,4.3244476,6.6179185,0
03/29/2017 11:16:14,0.022992188,4.3225317,6.6351624,0
03/29/2017 11:16:14,-0.0038320315,4.3186994,6.604506,0
03/29/2017 11:16:14,0.10154883,4.263135,6.665819,0
03/29/2017 11:16:14,0.20692971,4.2171507,6.7232995,0
03/29/2017 11:16:14,0.030656252,4.3589354,6.681147,0
03/29/2017 11:16:14,-0.021076173,4.381928,6.6064224,0
03/29/2017 11:16:14,0.011496094,4.282295,6.6064224,0
03/29/2017 11:16:14,0.068976566,4.312951,6.56427,0
03/29/2017 11:16:14,0.11879298,4.383844,6.5451097,0
03/29/2017 11:16:14,0.04406836,4.3321114,6.675399,0
03/29/2017 11:16:14,0.017244142,4.3512716,6.675399,0
03/29/2017 11:16:14,0.05173243,4.343608,6.616002,0
03/29/2017 11:16:14,0.14753321,4.261219,6.5795984,0
03/29/2017 11:16:14,0.13795313,4.3455234,6.506789,0
03/29/2017 11:16:14,0.0134121105,4.3800116,6.453141,0
03/29/2017 11:16:14,-0.011496094,4.422164,6.7041388,0
03/29/2017 11:16:14,0.0019160158,4.3225317,6.8574204,0
03/29/2017 11:16:14,0.22225782,4.238227,6.5623536,0
03/29/2017 11:16:14,0.3046465,4.1979904,6.449309,0
03/29/2017 11:16:14,0.34488282,4.144342,6.430149,0
03/29/2017 11:16:14,0.30847853,4.157754,6.575766,0
03/29/2017 11:16:14,0.4176914,4.148174,6.7367115,0
03/29/2017 11:16:14,0.43876758,4.1366777,6.8861604,0
03/29/2017 11:16:14,0.36212698,4.1922426,7.014533,0
03/29/2017 11:16:14,0.32572266,4.2075706,7.08351,0
03/29/2017 11:16:14,0.2912344,4.2420588,7.0030375,0
03/29/2017 11:16:14,0.0019160158,4.393424,6.7137194,0
03/29/2017 11:16:14,-0.33338672,4.63101,6.196395,0
03/29/2017 11:16:14,-0.54223245,4.770879,5.951145,0
03/29/2017 11:16:14,-0.5345684,4.887756,6.1025105,0
03/29/2017 11:16:14,-0.34296682,4.9030843,6.2979436,0
03/29/2017 11:16:14,-0.3870352,4.8283596,6.2921953,0
03/29/2017 11:16:14,-0.364043,4.7287264,6.1772346,0
03/29/2017 11:16:14,-0.21650977,4.6386743,6.171487,0
03/29/2017 11:16:14,-0.08047266,4.5601172,6.2653713,0
03/29/2017 11:16:15,0.055564456,4.487309,6.5278654,0
03/29/2017 11:16:15,0.16860938,4.4317446,6.644743,0
03/29/2017 11:16:15,0.19543362,4.466233,6.56427,0
03/29/2017 11:16:15,0.055564456,4.5160494,6.4972095,0
03/29/2017 11:16:15,0.11304493,4.535209,6.453141,0
03/29/2017 11:16:15,0.12262501,4.537125,6.660071,0
03/29/2017 11:16:15,0.21076174,4.498805,6.660071,0
03/29/2017 11:16:15,0.16669336,4.4317446,6.4837976,0
03/29/2017 11:16:15,0.16669336,4.4259963,6.355424,0
03/29/2017 11:16:15,0.042152345,4.4968886,6.4473934,0
03/29/2017 11:16:15,0.024908204,4.527545,6.5297813,0
03/29/2017 11:16:15,-0.022992188,4.5677814,6.5010414,0
03/29/2017 11:16:15,-0.107296884,4.6003537,6.5029573,0
03/29/2017 11:16:15,-0.109212905,4.5735292,6.4742174,0
03/29/2017 11:16:15,0.0038320315,4.491141,6.4473934,0
03/29/2017 11:16:15,0.07089258,4.4509044,6.464637,0
03/29/2017 11:16:15,0.030656252,4.504553,6.460805,0
03/29/2017 11:16:15,-0.007664063,4.537125,6.5010414,0
03/29/2017 11:16:15,-0.10538087,4.5677814,6.5527744,0
03/29/2017 11:16:15,-0.12454102,4.5792775,6.5048738,0
